COMBUSTÍVEL ; ANO ; REGIÃO ; ESTADO ; UNIDADE ; JANEIRO ; FEVEREIRO ; MARÇO ; ABRIL ; MAIO ; JUNHO ; JULHO ; AGOSTO ; SETEMBRO ; OUTUBRO ; NOVEMBRO ; DEZEMBRO ; TOTAL ; 
GLP  ;2001; REGIÃO NORDESTE ; CEARÁ ; m3 ;32196,36909;29425,5;32445,92727;32777,73455;34181,85636;34727,63091;33374,17636;33512,54727;32419,76;33890,51455;32760,45636;34693,33636;396405,8091; 
GLP  ;2001; REGIÃO NORDESTE ; RIO GRANDE DO NORTE ; m3 ;17524,16545;14440,41636;16786,89818;15650,06909;17328,56182;16829,25091;16885,7;16165,20182;15420,39636;17033,53818;15842,11455;16727,36909;196633,6818; 
GLP  ;2001; REGIÃO NORDESTE ; PARAÍBA ; m3 ;17061,49273;12820,08909;16438,48909;15212,16182;16538,82182;17339,25818;17283,03091;16543,57455;16365,01818;17267,95636;16306,42364;16400,32364;195576,64; 
GLP  ;2001; REGIÃO NORDESTE ; PERNAMBUCO ; m3 ;39204,74;30954,82182;38881,76;37331,38909;40445,79091;40517,11091;40571,54909;41109,37091;38609,41273;40600,24182;38116,52;40766,51091;467109,2182; 
GLP  ;2001; REGIÃO NORDESTE ; ALAGOAS ; m3 ;12720,71273;11068,24;12582,09091;11786,94;12622,54;12715,24727;11941,40545;13000,37818;12289,13818;12576,05455;11534,32182;13153,20182;147990,2709; 
GLP  ;2001; REGIÃO NORDESTE ; SERGIPE ; m3 ;8085,249091;7247,605455;8492,765455;8201,329091;8739,641818;8751,883636;8452,329091;9057,327273;8504,527273;8843,34;8037,987273;9097,967273;101511,9527; 
GLP  ;2001; REGIÃO NORDESTE ; BAHIA ; m3 ;62841,82545;55084,77091;65413,95818;61094,17636;66764,28545;68236,90545;66659,95091;69392,69091;66351,57636;67400,43818;61841,96727;69273,14545;780355,6909; 
GLP  ;2001; REGIÃO SUDESTE ; MINAS GERAIS ; m3 ;111235,6436;99665,85636;118038,22;106790,2873;121673,2545;122636,5709;123002,9636;125218,6636;116496,4473;125396,9582;113777,1945;120699,1582;1404631,218; 
GLP  ;2001; REGIÃO SUDESTE ; ESPÍRITO SANTO ; m3 ;18412,92182;15850,78;18725,99091;16514,52727;18881,92545;18555,79273;18863,03636;20293,42182;19248,04182;19333,16;18744,64182;20688,58727;224112,8273; 
GLP  ;2001; REGIÃO SUDESTE ; RIO DE JANEIRO ; m3 ;71592,84545;65517,73636;75583,96909;70335,73818;81380,27818;81680,08909;83253,78545;86923,20727;82982,31273;86597,79818;78493,93636;86033,69455;950375,3909; 
GLP  ;2001; REGIÃO SUDESTE ; SÃO PAULO ; m3 ;292518,96;274140,9618;309606,5418;287206,64;330865,2709;324327,8073;329633,4091;333279,5491;310882,3564;324010,3673;306646,1964;307748,0782;3730866,138; 
GLP  ;2001; REGIÃO SUL ; PARANÁ ; m3 ;61005,36364;57437,91636;68008,06545;66694,21091;72896,12;74250,98;75133,01273;75439,70545;68718,04545;71461,21636;64796,62364;66371,29636;822212,5564; 
GLP  ;2001; REGIÃO SUL ; SANTA CATARINA ; m3 ;39509,13455;37451,22182;40588,22364;40042,29455;45139,83091;44084,36364;44615,77636;44281,77091;41099,8;43434,12727;40114,80727;39965,11273;500326,4636; 
GLP  ;2001; REGIÃO SUL ; RIO GRANDE DO SUL ; m3 ;64455,06;56473,36727;69290,79636;66514,02;78470,01091;76264,22182;79591,93818;74504,98727;72539,67455;74348,24909;67944,20182;69134,74364;849531,2709; 
GLP  ;2001; REGIÃO CENTRO-OESTE ; MATO GROSSO DO SUL ; m3 ;12794,54182;11590,03818;13748,91273;13226,42364;14127,70727;13830,58545;13647,78182;13260,80909;12252,53818;12896,78727;11911,52545;13710,93455;156998,5855; 
GLP  ;2001; REGIÃO CENTRO-OESTE ; MATO GROSSO ; m3 ;13421,06909;12692,94;14036,16;13156,19273;14534,98;13787,22182;14248,94909;14140,03091;13138,98727;14546,51091;13859,13091;14957,31636;166519,4891; 
GLP  ;2001; REGIÃO CENTRO-OESTE ; GOIÁS ; m3 ;43408,58909;38344,45636;44849,27636;42336,73636;44525,34727;44002,52727;44900,00727;44339,82364;41546,58545;44585,53636;43196,66;43874,48727;519910,0327; 
